"","Latitude","Longitude","Country","Count","GS","GSper","Custper","Ratio"
"37740",52.493598,4.692808,"NL",1,1317.108,0,0,0.9
"37741",52.493652,5.047693,"NL",1,3798.513,0.01,0,2.59
"37742",52.493653,4.685671,"NL",1,660.216,0,0,0.45
"37743",52.493692,5.071604,"NL",1,215.4339,0,0,0.15
"37744",52.493721,4.682034,"NL",1,129.297,0,0,0.09
"37745",52.493739,6.111896,"NL",1,1267.7891,0,0,0.87
"37746",52.493749,4.682327,"NL",1,2375.9907,0,0,1.62
"37747",52.493807,4.653951,"NL",1,997.0664,0,0,0.68
"37748",52.493833,4.600299,"NL",1,4257.3294,0.01,0,2.91
"37749",52.493882,5.070803,"NL",1,1630.7469,0,0,1.11
"37750",52.493883,6.148194,"NL",1,307.7893,0,0,0.21
"37751",52.49391,4.804096,"NL",2,920.7181,0,0.01,0.31
"37752",52.493922,4.600308,"NL",1,307.5427,0,0,0.21
"37753",52.493931,4.932486,"NL",1,1981.6957,0,0,1.35
"37754",52.493949,4.656261,"NL",1,153.8634,0,0,0.11
"37755",52.493957,4.691162,"NL",1,701.4049,0,0,0.48
"37756",52.493975,13.324533,"DE",10,19286.9586,0.02,0.03,0.89
"37757",52.493979,5.455252,"NL",1,1138.5545,0,0,0.78
"37758",52.493983,4.677841,"NL",1,369.3598,0,0,0.25
"37759",52.494035,5.046003,"NL",1,344.6691,0,0,0.24
"37760",52.494079,4.801287,"NL",1,363.017,0,0,0.25
"37761",52.49409,4.800445,"NL",1,369.2347,0,0,0.25
"37762",52.49415,4.669077,"NL",2,916.9618,0,0.01,0.31
"37763",52.494151,4.956832,"NL",1,228.4252,0,0,0.16
"37764",52.494184,6.575361,"NL",1,1231.2808,0,0,0.84
"37765",52.494201,4.68197,"NL",1,246.157,0,0,0.17
"37766",52.494257,7.03855,"DE",14,58001.6855,0.07,0.04,1.9
"37767",52.494274,5.075826,"NL",1,2800.8261,0,0,1.91
"37768",52.494286,4.968576,"NL",1,240.1232,0,0,0.16
"37769",52.49429,5.055327,"NL",1,353.9048,0,0,0.24
"37770",52.494315,4.657794,"NL",1,4923.1451,0.01,0,3.36
"37771",52.494376,4.676805,"NL",1,2378.9453,0,0,1.62
"37772",52.494444,4.951424,"NL",1,2499.3178,0,0,1.71
"37773",52.494476,6.109315,"NL",1,3024.0745,0.01,0,2.06
"37774",52.494505,13.396526,"DE",11,24558.9756,0.03,0.03,1.03
"37775",52.494515,6.163564,"NL",1,1153.5775,0,0,0.79
"37776",52.494568,4.792546,"NL",1,954.1514,0,0,0.65
"37777",52.494637,4.595727,"NL",1,992.3273,0,0,0.68
"37778",52.494649,6.101406,"NL",1,307.7893,0,0,0.21
"37779",52.494701,4.674001,"NL",1,759.9589,0,0,0.52
"37780",52.494748,4.971417,"NL",1,1507.8518,0,0,1.03
"37781",52.494797,5.051917,"NL",2,932.4175,0,0.01,0.32
"37782",52.494807,5.051271,"NL",1,261.5494,0,0,0.18
"37783",52.494877,5.068345,"NL",1,123.0785,0,0,0.08
"37784",52.494909,5.047511,"NL",1,3587.9408,0.01,0,2.45
"37785",52.494914,5.45908,"NL",1,2178.7809,0,0,1.49
"37786",52.494914,6.57487,"NL",1,1692.1938,0,0,1.16
"37787",52.494945,6.103443,"NL",1,1769.4018,0,0,1.21
"37788",52.494973,4.65317,"NL",1,3148.3886,0.01,0,2.15
"37789",52.494988,13.495979,"DE",8,6256.8655,0.01,0.02,0.36
"37790",52.49499,4.946931,"NL",1,3330.2065,0.01,0,2.27
"37791",52.495049,5.484331,"NL",1,1316.8606,0,0,0.9
"37792",52.495053,4.939068,"NL",1,1552.9811,0,0,1.06
"37793",52.495059,4.943649,"NL",2,640.2061,0,0.01,0.22
"37794",52.495064,4.657851,"NL",1,2243.6771,0,0,1.53
"37795",52.495092,4.92743,"NL",2,633.4937,0,0.01,0.22
"37796",52.495132,4.692141,"NL",1,172.3349,0,0,0.12
"37797",52.495132,4.800928,"NL",1,406.0548,0,0,0.28
"37798",52.495171,6.094757,"NL",1,615.332,0,0,0.42
"37799",52.495182,4.800361,"NL",1,2003.5554,0,0,1.37
"37800",52.495184,5.069213,"NL",1,1231.2182,0,0,0.84
"37801",52.495202,5.494614,"NL",1,538.2446,0,0,0.37
"37802",52.495228,4.64921,"NL",1,4671.6281,0.01,0,3.19
"37803",52.495249,4.677721,"NL",2,6013.4329,0.01,0.01,2.05
"37804",52.495296,4.759539,"NL",1,3077.9468,0.01,0,2.1
"37805",52.495322,6.664374,"NL",1,7231.0369,0.01,0,4.94
"37806",52.495352,5.413215,"NL",1,949.904,0,0,0.65
"37807",52.495365,4.662792,"NL",1,307.7893,0,0,0.21
"37808",52.495479,4.811188,"NL",1,1193.8447,0,0,0.81
"37809",52.495496,4.812433,"NL",1,522.9766,0,0,0.36
"37810",52.495499,6.109234,"NL",1,3753.436,0.01,0,2.56
"37811",52.495543,4.653429,"NL",1,885.5024,0,0,0.6
"37812",52.495585,4.976357,"NL",1,1658.2048,0,0,1.13
"37813",52.495606,5.045831,"NL",1,526.2397,0,0,0.36
"37814",52.495664,4.647942,"NL",1,4565.916,0.01,0,3.12
"37815",52.495665,5.504748,"NL",2,1987.7921,0,0.01,0.68
"37816",52.495775,5.061253,"NL",1,800.1047,0,0,0.55
"37817",52.495801,4.760324,"NL",1,2473.8874,0,0,1.69
"37818",52.49581,4.64972,"NL",1,406.3618,0,0,0.28
"37819",52.49582,5.491159,"NL",1,221.6524,0,0,0.15
"37820",52.495823,5.422132,"NL",1,313.8842,0,0,0.21
"37821",52.49583,4.969324,"NL",1,344.3002,0,0,0.24
"37822",52.49584,5.049823,"NL",1,1643.677,0,0,1.12
"37823",52.495938,4.661495,"NL",2,726.2178,0,0.01,0.25
"37824",52.495941,5.4846,"NL",3,1531.9265,0,0.01,0.35
"37825",52.495976,5.074338,"NL",1,1723.5351,0,0,1.18
"37826",52.495991,4.929631,"NL",1,338.2658,0,0,0.23
"37827",52.496017,4.780894,"NL",1,855.5782,0,0,0.58
"37828",52.4961,4.970399,"NL",1,640.2686,0,0,0.44
"37829",52.496113,4.976197,"NL",1,861.7981,0,0,0.59
"37830",52.496144,5.074629,"NL",1,7460.0875,0.01,0,5.09
"37831",52.496146,4.663775,"NL",2,2719.3037,0,0.01,0.93
"37832",52.496166,4.80016,"NL",1,292.8268,0,0,0.2
"37833",52.496173,4.9582,"NL",2,4347.4643,0.01,0.01,1.48
"37834",52.496174,5.052378,"NL",1,1101.3038,0,0,0.75
"37835",52.496181,13.521024,"DE",6,8539.8817,0.01,0.02,0.65
"37836",52.496214,4.806157,"NL",1,492.0069,0,0,0.34
"37837",52.496216,5.502114,"NL",1,2554.237,0,0,1.74
"37838",52.496275,5.491812,"NL",1,701.4675,0,0,0.48
"37839",52.496293,4.777922,"NL",1,615.5772,0,0,0.42
"37840",52.4963,6.666689,"NL",1,1477.1274,0,0,1.01
"37841",52.496302,13.49201,"DE",11,15684.7891,0.02,0.03,0.65
"37842",52.496397,4.81388,"NL",1,984.6911,0,0,0.67
"37843",52.496424,5.424638,"NL",1,535.6581,0,0,0.37
"37844",52.4965,4.808204,"NL",1,6983.4687,0.01,0,4.77
"37845",52.496528,5.508752,"NL",1,430.8678,0,0,0.29
"37846",52.496598,4.67464,"NL",1,1606.6104,0,0,1.1
"37847",52.496659,5.50495,"NL",1,6762.6739,0.01,0,4.62
"37848",52.496712,4.92762,"NL",1,240.1232,0,0,0.16
"37849",52.496738,5.432014,"NL",1,246.2188,0,0,0.17
"37850",52.496754,4.933021,"NL",1,153.8634,0,0,0.11
"37851",52.496764,4.791136,"NL",1,526.116,0,0,0.36
"37852",52.496786,4.954002,"NL",1,984.8759,0,0,0.67
"37853",52.496788,4.674313,"NL",1,824.546,0,0,0.56
"37854",52.496791,5.058376,"NL",1,1305.2215,0,0,0.89
"37855",52.496805,4.690182,"NL",1,2523.8842,0,0,1.72
"37856",52.496862,5.499198,"NL",1,2984.5544,0.01,0,2.04
"37857",52.496924,5.496717,"NL",1,437.0238,0,0,0.3
"37858",52.496942,4.818474,"NL",2,1680.0631,0,0.01,0.57
"37859",52.496946,4.941087,"NL",1,123.0785,0,0,0.08
"37860",52.496966,5.516903,"NL",1,7743.8575,0.01,0,5.29
"37861",52.496974,4.946254,"NL",1,492.191,0,0,0.34
"37862",52.496997,4.804365,"NL",1,941.4067,0,0,0.64
"37863",52.496999,5.053541,"NL",1,215.1873,0,0,0.15
"37864",52.497081,4.686376,"NL",1,2823.2975,0,0,1.93
"37865",52.497086,6.669378,"NL",1,307.7893,0,0,0.21
"37866",52.497173,4.969874,"NL",1,369.2973,0,0,0.25
"37867",52.497183,13.361172,"DE",2,4362.5036,0.01,0.01,1
"37868",52.497264,4.819464,"NL",1,1043.3659,0,0,0.71
"37869",52.497385,4.664562,"NL",1,1255.7236,0,0,0.86
"37870",52.497431,4.93441,"NL",1,477.5376,0,0,0.33
"37871",52.49752,4.969587,"NL",1,393.8033,0,0,0.27
"37872",52.497548,13.358505,"DE",4,2240.6316,0,0.01,0.26
"37873",52.497551,4.675498,"NL",1,1827.8947,0,0,1.25
"37874",52.497619,5.42066,"NL",1,307.7893,0,0,0.21
"37875",52.497624,6.087879,"NL",2,1180.7289,0,0.01,0.4
"37876",52.497646,4.682314,"NL",1,393.9255,0,0,0.27
"37877",52.497705,4.661917,"NL",1,215.3721,0,0,0.15
"37878",52.497767,6.125734,"NL",1,4120.6413,0.01,0,2.81
"37879",52.497774,4.692385,"NL",1,1150.745,0,0,0.79
"37880",52.497826,4.686889,"NL",1,184.5872,0,0,0.13
"37881",52.497826,5.418628,"NL",1,1181.4687,0,0,0.81
"37882",52.497831,4.965956,"NL",1,591.0122,0,0,0.4
"37883",52.497836,6.094802,"NL",1,4368.7049,0.01,0,2.98
"37884",52.49787,4.761365,"NL",1,627.8927,0,0,0.43
"37885",52.497908,6.104722,"NL",1,215.4339,0,0,0.15
"37886",52.498033,6.669214,"NL",1,1335.7642,0,0,0.91
"37887",52.498139,4.791471,"NL",1,726.4026,0,0,0.5
"37888",52.498167,4.668824,"NL",1,307.7268,0,0,0.21
"37889",52.49818,4.784077,"NL",1,799.9199,0,0,0.55
"37890",52.498186,4.799254,"NL",1,344.3003,0,0,0.24
"37891",52.498217,4.974028,"NL",1,344.7316,0,0,0.24
"37892",52.498272,13.513837,"DE",8,21897.6521,0.03,0.02,1.26
"37893",52.498275,5.423525,"NL",1,461.5908,0,0,0.32
"37894",52.498278,5.046076,"NL",1,1255.5993,0,0,0.86
"37895",52.498413,13.362987,"DE",4,10264.4017,0.01,0.01,1.18
"37896",52.498417,4.960861,"NL",1,831.0118,0,0,0.57
"37897",52.498434,4.783798,"NL",1,215.4339,0,0,0.15
"37898",52.498442,4.944485,"NL",1,615.5786,0,0,0.42
"37899",52.49849,4.933762,"NL",1,1476.2651,0,0,1.01
"37900",52.49849,5.072706,"NL",1,55.1047,0,0,0.04
"37901",52.498498,5.506578,"NL",1,953.3512,0,0,0.65
"37902",52.498515,5.487846,"NL",1,492.5001,0,0,0.34
"37903",52.498568,4.772645,"NL",1,307.7268,0,0,0.21
"37904",52.49864,4.956519,"NL",1,1489.3811,0,0,1.02
"37905",52.498713,5.49729,"NL",2,649.0091,0,0.01,0.22
"37906",52.498727,4.94811,"NL",1,996.9427,0,0,0.68
"37907",52.498747,13.417821,"DE",6,17473.861,0.02,0.02,1.34
"37908",52.498795,5.050555,"NL",1,424.7722,0,0,0.29
"37909",52.498856,6.113702,"NL",1,307.7268,0,0,0.21
"37910",52.498957,4.681218,"NL",1,1341.6117,0,0,0.92
"37911",52.499006,5.465788,"NL",1,246.2188,0,0,0.17
"37912",52.499016,4.759986,"NL",1,307.7268,0,0,0.21
"37913",52.499086,4.798173,"NL",1,6497.6045,0.01,0,4.44
"37914",52.499127,5.052233,"NL",1,590.2717,0,0,0.4
"37915",52.499134,4.981101,"NL",1,923.4297,0,0,0.63
"37916",52.49914,4.756976,"NL",1,1323.3251,0,0,0.9
"37917",52.499141,4.963515,"NL",1,781.4469,0,0,0.53
"37918",52.499216,4.96791,"NL",3,14745.4926,0.03,0.01,3.36
"37919",52.499237,5.043545,"NL",1,3537.3919,0.01,0,2.41
"37920",52.499283,5.420745,"NL",1,523.2232,0,0,0.36
"37921",52.499297,6.109316,"NL",1,1970.1242,0,0,1.34
"37922",52.499373,5.063696,"NL",1,246.2188,0,0,0.17
"37923",52.499395,4.768435,"NL",1,3292.8302,0.01,0,2.25
"37924",52.499406,4.791894,"NL",1,123.0785,0,0,0.08
"37925",52.49944,4.955856,"NL",1,412.3963,0,0,0.28
"37926",52.499461,4.983567,"NL",2,1550.7652,0,0.01,0.53
"37927",52.499463,6.098258,"NL",1,320.0409,0,0,0.22
"37928",52.499471,6.091068,"NL",1,5036.9893,0.01,0,3.44
"37929",52.499511,4.980063,"NL",1,738.5328,0,0,0.5
"37930",52.499556,4.660664,"NL",1,1870.3741,0,0,1.28
"37931",52.499595,4.749506,"NL",1,412.2115,0,0,0.28
"37932",52.499614,5.467705,"NL",1,461.5909,0,0,0.32
"37933",52.499664,4.790551,"NL",1,554.131,0,0,0.38
"37934",52.499708,6.036422,"NL",1,473.9668,0,0,0.32
"37935",52.499711,4.956508,"NL",1,4117.6862,0.01,0,2.81
"37936",52.499715,4.941927,"NL",1,215.4957,0,0,0.15
"37937",52.499717,4.979503,"NL",1,1089.2371,0,0,0.74
"37938",52.499811,6.090418,"NL",1,1420.9146,0,0,0.97
"37939",52.499818,4.669411,"NL",1,510.6618,0,0,0.35
"37940",52.499826,5.070219,"NL",2,2092.6463,0,0.01,0.71
"37941",52.499837,13.304768,"DE",1,625.6741,0,0,0.29
"37942",52.499854,4.670694,"NL",1,669.1441,0,0,0.46
"37943",52.499868,13.359377,"DE",16,27470.7411,0.03,0.04,0.79
"37944",52.499885,6.098054,"NL",1,461.7152,0,0,0.32
"37945",52.499888,4.656744,"NL",1,3156.8841,0.01,0,2.15
"37946",52.499989,6.112271,"NL",1,861.7363,0,0,0.59
"37947",52.500218,5.708382,"NL",1,1231.1572,0,0,0.84
"37948",52.500221,4.813459,"NL",1,442.5656,0,0,0.3
"37949",52.50024,4.986595,"NL",1,2339.2977,0,0,1.6
"37950",52.500266,4.755573,"NL",1,196.8394,0,0,0.13
"37951",52.50027,4.759835,"NL",1,1784.5484,0,0,1.22
"37952",52.500275,10.765919,"DE",2,2931.0394,0,0.01,0.67
"37953",52.500295,6.108643,"NL",1,4479.9013,0.01,0,3.06
"37954",52.500303,6.110502,"NL",1,969.5445,0,0,0.66
"37955",52.500304,5.463809,"NL",1,418.3689,0,0,0.29
"37956",52.500362,5.454366,"NL",1,861.7349,0,0,0.59
"37957",52.500515,4.824815,"NL",2,772.3959,0,0.01,0.26
"37958",52.500581,4.787453,"NL",1,861.7356,0,0,0.59
"37959",52.500655,4.954586,"NL",1,215.372,0,0,0.15
"37960",52.500704,10.409061,"DE",2,5265.2043,0.01,0.01,1.21
"37961",52.500851,6.107047,"NL",1,2221.2027,0,0,1.52
"37962",52.500854,13.422831,"DE",2,2471.8306,0,0.01,0.57
"37963",52.50087,13.841793,"DE",2,6526.6929,0.01,0.01,1.5
"37964",52.500885,4.816171,"NL",1,1415.7451,0,0,0.97
"37965",52.500889,4.664658,"NL",1,1507.6059,0,0,1.03
"37966",52.500933,4.762388,"NL",1,603.1402,0,0,0.41
"37967",52.500986,5.50391,"NL",1,1673.8459,0,0,1.14
"37968",52.500988,4.698888,"NL",1,492.5001,0,0,0.34
"37969",52.501022,4.770066,"NL",1,1083.2033,0,0,0.74
"37970",52.501038,4.95592,"NL",1,230.886,0,0,0.16
"37971",52.501142,5.493867,"NL",2,2009.6482,0,0.01,0.69
"37972",52.501149,4.677272,"NL",1,9045.9476,0.02,0,6.17
"37973",52.501247,6.104717,"NL",2,1983.8484,0,0.01,0.68
"37974",52.501267,4.816286,"NL",1,861.8592,0,0,0.59
"37975",52.501273,13.298056,"DE",9,10295.4471,0.01,0.02,0.53
"37976",52.501319,5.070893,"NL",1,498.5325,0,0,0.34
"37977",52.501332,5.057735,"NL",1,7323.9511,0.01,0,5
"37978",52.501346,5.456677,"NL",1,584.793,0,0,0.4
"37979",52.501387,5.463036,"NL",1,344.7309,0,0,0.24
"37980",52.501405,5.467755,"NL",1,1372.1502,0,0,0.94
"37981",52.501467,5.45929,"NL",3,5646.2825,0.01,0.01,1.28
"37982",52.501484,4.765321,"NL",1,1181.4687,0,0,0.81
"37983",52.501495,4.784902,"NL",1,615.5786,0,0,0.42
"37984",52.501497,4.784911,"NL",1,3895.5995,0.01,0,2.66
"37985",52.501544,13.349289,"DE",4,20926.3443,0.02,0.01,2.4
"37986",52.501586,6.105594,"NL",1,597.0453,0,0,0.41
"37987",52.501623,4.836738,"NL",1,1384.8338,0,0,0.95
"37988",52.501696,5.482638,"NL",1,615.5786,0,0,0.42
"37989",52.501711,5.072509,"NL",1,941.5907,0,0,0.64
"37990",52.501724,7.955229,"DE",2,20779.7163,0.02,0.01,4.77
"37991",52.501865,4.959847,"NL",1,922.8136,0,0,0.63
"37992",52.501953,4.773799,"NL",1,769.3794,0,0,0.53
"37993",52.502173,4.697739,"NL",1,184.5872,0,0,0.13
"37994",52.502184,13.340125,"DE",12,14132.3858,0.02,0.03,0.54
"37995",52.502203,13.307308,"DE",5,11544.542,0.01,0.01,1.06
"37996",52.502211,5.501537,"NL",1,369.2973,0,0,0.25
"37997",52.502214,5.469711,"NL",1,581.8354,0,0,0.4
"37998",52.502281,4.988335,"NL",1,2222.1884,0,0,1.52
"37999",52.502307,4.986579,"NL",1,2681.0663,0,0,1.83
"38000",52.502339,5.082792,"NL",1,1984.7135,0,0,1.35
"38001",52.502359,6.11389,"NL",1,215.3721,0,0,0.15
"38002",52.50243,4.982787,"NL",2,4589.1237,0.01,0.01,1.57
"38003",52.502451,6.090575,"NL",1,430.8678,0,0,0.29
"38004",52.502485,4.751066,"NL",1,430.9296,0,0,0.29
"38005",52.502531,6.108241,"NL",1,1237.3707,0,0,0.84
"38006",52.502534,4.755016,"NL",1,966.3426,0,0,0.66
"38007",52.502553,4.671075,"NL",1,353.7194,0,0,0.24
"38008",52.502557,4.77409,"NL",1,7064.2416,0.01,0,4.82
"38009",52.502648,5.464537,"NL",1,430.9296,0,0,0.29
"38010",52.502679,13.418704,"DE",4,3953.7541,0,0.01,0.45
"38011",52.50294,13.462919,"DE",16,40663.7437,0.05,0.04,1.17
"38012",52.503106,4.672539,"NL",1,808.5373,0,0,0.55
"38013",52.503158,4.986944,"NL",1,307.4809,0,0,0.21
"38014",52.503243,6.099694,"NL",2,886.1165,0,0.01,0.3
"38015",52.503264,13.222573,"DE",3,3421.4205,0,0.01,0.52
"38016",52.503271,6.030301,"NL",1,245.9729,0,0,0.17
"38017",52.503292,13.389306,"DE",2,4428.1125,0.01,0.01,1.02
"38018",52.503296,4.9594,"NL",1,430.8678,0,0,0.29
"38019",52.503296,5.623482,"NL",1,4410.944,0.01,0,3.01
"38020",52.503304,4.66304,"NL",1,344.7316,0,0,0.24
"38021",52.503338,4.981536,"NL",1,523.2843,0,0,0.36
"38022",52.503344,4.985157,"NL",1,430.9296,0,0,0.29
"38023",52.503379,4.67131,"NL",1,295.3509,0,0,0.2
"38024",52.50342,9.936286,"DE",9,16276.7925,0.02,0.02,0.83
"38025",52.503571,4.673763,"NL",1,944.6669,0,0,0.64
"38026",52.503584,4.754344,"NL",1,1508.1616,0,0,1.03
"38027",52.503611,4.960801,"NL",1,1012.0267,0,0,0.69
"38028",52.503675,6.106795,"NL",1,393.9255,0,0,0.27
"38029",52.503715,5.075291,"NL",1,569.6465,0,0,0.39
"38030",52.503739,5.0738,"NL",1,2852.6685,0,0,1.95
"38031",52.503875,4.67265,"NL",1,3834.527,0.01,0,2.62
"38032",52.503887,5.079131,"NL",1,147.7685,0,0,0.1
"38033",52.503891,4.659235,"NL",1,49.8718,0,0,0.03
"38034",52.503981,6.100477,"NL",1,184.5872,0,0,0.13
"38035",52.50401,5.492789,"NL",1,446.1983,0,0,0.3
"38036",52.504044,4.939525,"NL",1,430.8678,0,0,0.29
"38037",52.504166,4.672084,"NL",1,184.649,0,0,0.13
"38038",52.504194,5.064139,"NL",1,123.1403,0,0,0.08
"38039",52.504202,6.084247,"NL",2,2387.7505,0,0.01,0.81
"38040",52.504203,5.076786,"NL",1,1273.886,0,0,0.87
"38041",52.504231,4.946439,"NL",2,2676.516,0,0.01,0.91
"38042",52.504255,4.66234,"NL",1,246.157,0,0,0.17
"38043",52.504316,5.064493,"NL",1,2541.7389,0,0,1.73
"38044",52.504424,4.753438,"NL",1,412.3963,0,0,0.28
"38045",52.504536,6.098367,"NL",1,707.2553,0,0,0.48
"38046",52.504553,5.466665,"NL",1,415.4135,0,0,0.28
"38047",52.504571,4.657965,"NL",1,393.9262,0,0,0.27
"38048",52.504726,5.065681,"NL",1,1095.5166,0,0,0.75
"38049",52.504753,5.058239,"NL",1,799.7351,0,0,0.55
"38050",52.504889,6.100086,"NL",1,341.4664,0,0,0.23
"38051",52.504926,5.456745,"NL",1,2848.8431,0,0,1.94
"38052",52.504966,4.950649,"NL",1,323.1199,0,0,0.22
"38053",52.504987,5.460987,"NL",1,689.4007,0,0,0.47
"38054",52.505205,13.550876,"DE",11,20523.7168,0.02,0.03,0.86
"38055",52.505237,5.976993,"NL",1,2972.2363,0.01,0,2.03
"38056",52.505257,4.759808,"NL",1,2918.7312,0,0,1.99
"38057",52.505261,5.047282,"NL",1,5478.4508,0.01,0,3.74
"38058",52.505372,5.052417,"NL",1,461.6527,0,0,0.32
"38059",52.505385,6.10083,"NL",1,535.6581,0,0,0.37
"38060",52.505481,4.682789,"NL",1,347.6863,0,0,0.24
"38061",52.5055,4.945384,"NL",1,184.094,0,0,0.13
"38062",52.505637,5.049042,"NL",1,2739.2556,0,0,1.87
"38063",52.505721,4.758343,"NL",1,522.9751,0,0,0.36
"38064",52.505744,13.38142,"DE",3,7020.8305,0.01,0.01,1.07
"38065",52.505791,4.66689,"NL",1,2179.3388,0,0,1.49
"38066",52.505793,4.942563,"NL",1,184.649,0,0,0.13
"38067",52.505846,13.348874,"DE",1,10273.6006,0.01,0,4.72
"38068",52.50593,4.680157,"NL",1,881.2516,0,0,0.6
"38069",52.505949,5.064174,"NL",1,307.7893,0,0,0.21
"38070",52.506006,4.945902,"NL",1,1319.4487,0,0,0.9
"38071",52.50609,5.063445,"NL",1,430.9296,0,0,0.29
"38072",52.506148,6.260993,"NL",2,15411.4344,0.03,0.01,5.26
"38073",52.506214,13.49741,"DE",11,37712.164,0.04,0.03,1.57
"38074",52.506247,10.53642,"DE",17,23011.1423,0.03,0.04,0.62
"38075",52.50632,5.064642,"NL",2,904.588,0,0.01,0.31
"38076",52.506345,4.661851,"NL",1,615.5786,0,0,0.42
"38077",52.506403,6.095851,"NL",1,3292.956,0.01,0,2.25
"38078",52.506434,4.668652,"NL",1,344.7316,0,0,0.24
"38079",52.506454,4.680238,"NL",1,1452.1921,0,0,0.99
"38080",52.506489,6.105522,"NL",1,2801.9912,0,0,1.91
"38081",52.506514,5.06573,"NL",1,800.1658,0,0,0.55
"38082",52.506537,5.062156,"NL",1,554.0081,0,0,0.38
"38083",52.506551,4.786239,"NL",2,812.4173,0,0.01,0.28
"38084",52.506613,4.9795,"NL",2,3126.7791,0.01,0.01,1.07
"38085",52.506618,11.143318,"DE",2,7004.7415,0.01,0.01,1.61
"38086",52.506639,4.76129,"NL",1,1754.192,0,0,1.2
"38087",52.506851,6.100972,"NL",1,443.1819,0,0,0.3
"38088",52.506856,7.567879,"DE",12,35667.9906,0.04,0.03,1.36
"38089",52.506975,4.754855,"NL",1,246.1577,0,0,0.17
"38090",52.507048,4.917265,"NL",2,1696.3168,0,0.01,0.58
"38091",52.507106,5.054468,"NL",1,523.2232,0,0,0.36
"38092",52.507171,4.982518,"NL",2,2658.5356,0,0.01,0.91
"38093",52.507173,6.102686,"NL",1,3306.9294,0.01,0,2.26
"38094",52.507203,4.761122,"NL",2,799.7344,0,0.01,0.27
"38095",52.507231,5.434995,"NL",1,904.8353,0,0,0.62
"38096",52.507251,5.439517,"NL",1,400.1447,0,0,0.27
"38097",52.507265,4.652518,"NL",1,1969.196,0,0,1.34
"38098",52.507346,6.098909,"NL",1,861.7974,0,0,0.59
"38099",52.507363,4.988855,"NL",1,2098.5542,0,0,1.43
"38100",52.507378,4.664524,"NL",1,677.0866,0,0,0.46
"38101",52.507427,13.290409,"DE",3,2559.1652,0,0.01,0.39
"38102",52.507477,4.659635,"NL",1,1507.8525,0,0,1.03
"38103",52.507633,4.680258,"NL",2,837.1692,0,0.01,0.29
"38104",52.507644,6.074089,"NL",1,307.7893,0,0,0.21
"38105",52.507691,6.056628,"NL",1,738.6571,0,0,0.5
"38106",52.507695,4.966667,"NL",1,2215.7865,0,0,1.51
"38107",52.507749,4.772322,"NL",2,3479.3289,0.01,0.01,1.19
"38108",52.507755,4.988748,"NL",1,184.5872,0,0,0.13
"38109",52.507765,5.068488,"NL",1,307.7268,0,0,0.21
"38110",52.507766,4.672154,"NL",1,1506.3729,0,0,1.03
"38111",52.507825,5.725335,"NL",1,320.0409,0,0,0.22
"38112",52.507834,4.66874,"NL",1,295.3523,0,0,0.2
"38113",52.507852,4.971776,"NL",3,1729.2576,0,0.01,0.39
"38114",52.507869,4.684917,"NL",1,166.1775,0,0,0.11
"38115",52.507877,6.257441,"NL",3,5828.9084,0.01,0.01,1.33
"38116",52.508003,4.686001,"NL",1,344.7316,0,0,0.24
"38117",52.508067,13.482399,"DE",37,51872.3435,0.06,0.1,0.64
"38118",52.508153,5.456962,"NL",1,978.5955,0,0,0.67
"38119",52.508162,5.463377,"NL",1,14507.2072,0.02,0,9.9
"38120",52.50819,4.987778,"NL",3,4751.9849,0.01,0.01,1.08
"38121",52.5082,4.946728,"NL",1,295.1661,0,0,0.2
"38122",52.508206,4.67151,"NL",1,2432.1435,0,0,1.66
"38123",52.508269,4.775373,"NL",1,424.834,0,0,0.29
"38124",52.508282,4.8474,"NL",1,763.1602,0,0,0.52
"38125",52.508365,4.774232,"NL",1,1132.3963,0,0,0.77
"38126",52.508396,4.97167,"NL",2,3279.9633,0.01,0.01,1.12
"38127",52.508443,4.681008,"NL",1,3477.9738,0.01,0,2.37
"38128",52.508572,4.974543,"NL",1,1332.8684,0,0,0.91
"38129",52.50858,4.977067,"NL",1,166.1775,0,0,0.11
"38130",52.508591,5.055544,"NL",1,1754.0686,0,0,1.2
"38131",52.508599,4.975658,"NL",1,1126.1779,0,0,0.77
"38132",52.508649,4.980434,"NL",1,1169.586,0,0,0.8
"38133",52.508663,4.772193,"NL",1,430.8685,0,0,0.29
"38134",52.508689,13.303802,"DE",2,3003.0965,0,0.01,0.69
"38135",52.50869,4.944775,"NL",1,369.2973,0,0,0.25
"38136",52.508711,4.680066,"NL",1,855.5186,0,0,0.58
"38137",52.508738,4.682633,"NL",1,228.5466,0,0,0.16
"38138",52.508747,5.50983,"NL",1,4011.9072,0.01,0,2.74
"38139",52.508792,5.475519,"NL",1,2062.1072,0,0,1.41
"38140",52.50882,4.947996,"NL",1,369.298,0,0,0.25
"38141",52.50882,5.436,"NL",1,1616.8295,0,0,1.1
"38142",52.508833,6.11495,"NL",2,3803.7381,0.01,0.01,1.3
"38143",52.508838,4.758556,"NL",1,790.8652,0,0,0.54
"38144",52.508941,4.78165,"NL",1,273.8642,0,0,0.19
"38145",52.508944,4.9709,"NL",1,930.14,0,0,0.63
"38146",52.508963,4.675087,"NL",1,480.2457,0,0,0.33
"38147",52.509001,6.256293,"NL",1,1351.0323,0,0,0.92
"38148",52.509046,4.988848,"NL",1,369.298,0,0,0.25
